SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),06/22/2023,1.02 KM EAST OF EXIT 2A (EB) (LOOPS),A,TC,HFX,nan,16611.0,15100.0,E,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),05/25/2023,2.04 KM WEST OF EXIT 2 (WB) (LOOPS),A,TC,HFX,nan,16814.0,16000.0,W,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),09/28/2022,1.02 KM EAST OF EXIT 2A (EB) (LOOPS),A,TC,HFX,nan,17008.0,15900.0,E,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),05/25/2022,2.04 KM WEST OF EXIT 2 (WB) (LOOPS),A,TC,HFX,nan,15785.0,14800.0,W,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),04/14/2021,2.04 KM WEST OF EXIT 2 (WB) (LOOPS),A,TC,HFX,nan,14368.0,14700.0,W,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),04/22/2020,1.02 KM EAST OF EXIT 2A (EB) (LOOPS),A,TC,HFX,nan,6378.0,6460.0,E,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),04/22/2020,2.04 KM WEST OF EXIT 2 (WB) (LOOPS),A,TC,HFX,nan,7893.0,8000.0,W,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),09/12/2019,2.04 KM WEST OF EXIT 2 (WB) (LOOPS),A,TC,HFX,nan,16023.0,15200.0,W,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),09/12/2019,1.02 KM EAST OF EXIT 2A (EB) (LOOPS),A,TC,HFX,nan,16204.0,15300.0,E,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),10/26/2017,2.04 KM WEST OF EXIT 2 (WB) (LOOPS),A,TC,HFX,nan,13054.0,12600.0,W,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),10/26/2017,1.02 KM EAST OF EXIT 2A (EB) (LOOPS),A,TC,HFX,nan,13736.0,13300.0,E,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),06/30/2016,2.04 KM WEST OF EXIT 2 (WB) (LOOPS),A,TC,HFX,nan,13906.0,12300.0,E,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),06/30/2016,1.02 KM EAST OF EXIT 2A (EB) (LOOPS),A,TC,HFX,nan,13662.0,12100.0,W,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),11/04/2015,2.04 KM WEST OF EXIT 2 (WB) (LOOPS),A,TC,HFX,nan,13367.0,13900.0,W,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),10/27/2015,1.02 KM EAST OF EXIT 2A (EB) (LOOPS),A,TC,HFX,nan,12640.0,12500.0,E,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),11/06/2014,2.04 KM WEST OF EXIT 2 (WB) (LOOPS),A,TC,HFX,nan,11617.0,12000.0,W,nan,nan
101025,101,25,2.89,EXIT 2 (RTE 354 INTER/C) TO EXIT 2A (MARGESON DR INTER/C),11/06/2014,1.02 KM EAST OF EXIT 2A (EB) (LOOPS),A,TC,HFX,nan,11472.0,11800.0,E,nan,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2023,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,19540.0,nan,127.0,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2022,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,8.0,nan,19830.0,nan,127.0,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2021,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,8.0,nan,19781.0,nan,126.0,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2020,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,8.0,nan,18290.0,nan,126.0,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2019,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,21250.0,nan,125.0,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2018,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,20780.0,nan,125.0,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2017,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,20210.0,nan,125.0,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2016,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,19700.0,nan,125.0,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2015,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,18500.0,nan,124.0,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2014,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,18000.0,nan,124.0,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2013,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,6.0,nan,16300.0,nan,nan,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2012,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,17700.0,nan,nan,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2011,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,17700.0,nan,nan,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2010,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,17700.0,nan,nan,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2009,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,16600.0,nan,nan,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2008,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,8.0,nan,15400.0,nan,nan,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2007,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,7.0,nan,15500.0,nan,nan,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2006,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,8.0,nan,15800.0,nan,nan,nan
101030,101,30,8.96,EXIT 2A (MARGESON DR INTER/C) TO EXIT 3 (MT UNIACKE INTER/C),01/01/2005,PERMANENT COUNTER (MOUNT UNIACKE),A,VC,HFX,8.0,nan,15700.0,nan,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),05/25/2023,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,8975.0,8520.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),05/25/2022,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,8175.0,7640.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),05/25/2022,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,7839.0,7330.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),11/18/2021,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,7830.0,8140.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),09/22/2020,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,8443.0,7490.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),07/23/2020,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,8588.0,7680.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),09/12/2019,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,8785.0,8320.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),12/03/2018,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,7303.0,7880.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),12/03/2018,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,7404.0,7990.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),10/26/2017,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,8583.0,8290.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),10/26/2017,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,8443.0,8150.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),10/31/2016,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,7521.0,7810.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),07/07/2016,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,8764.0,7770.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),10/27/2015,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,6881.0,6800.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),10/27/2015,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,6924.0,6850.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),11/06/2014,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,6614.0,6810.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),11/06/2014,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,6748.0,6950.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),08/14/2013,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,8216.0,7010.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),08/08/2013,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,7935.0,7170.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),11/28/2012,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,6469.0,6510.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),11/28/2012,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,6400.0,6440.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),11/03/2011,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,6712.0,6850.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),11/03/2011,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,6331.0,6500.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),11/09/2009,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,6114.0,6230.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),11/09/2009,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,6006.0,6120.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),10/15/2008,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,6800.0,6620.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),09/09/2008,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,6246.0,5770.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),10/24/2007,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,6747.0,6640.0,E,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),10/24/2007,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,6540.0,6440.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),01/26/2007,4.8 KM WEST OF EXIT 3 (WB) (LOOPS),A,TC,HAN,nan,5208.0,6510.0,W,nan,nan
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),01/26/2007,4.8 KM WEST OF EXIT 3 (EB) (LOOPS),A,TC,HAN,nan,5129.0,6410.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),09/12/2019,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,8785.0,8320.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),10/26/2017,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,8443.0,8150.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),10/26/2017,(EASTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,8583.0,8290.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),10/31/2016,(EASTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,7521.0,7810.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),07/07/2016,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,8764.0,7770.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),10/27/2015,(EASTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6924.0,6850.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),10/27/2015,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6881.0,6800.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),08/14/2014,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6748.0,6950.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),08/14/2014,(EASTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6614.0,6810.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),08/14/2013,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,8216.0,7010.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),08/14/2013,(EASTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,7935.0,7170.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),11/28/2012,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6400.0,6440.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),11/28/2012,(EASTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6469.0,6510.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),11/03/2011,(EASTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6712.0,6850.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),11/03/2011,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6331.0,6500.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),11/09/2009,(EASTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6114.0,6230.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),11/09/2009,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6006.0,6120.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),09/09/2008,(EASTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6246.0,5770.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),09/09/2008,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6800.0,6620.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),10/24/2007,(WESTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6540.0,6440.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),10/24/2007,(EASTBOUND) (LOOPS) (SAME AS SECTION 040),A,TC,HAN,nan,6747.0,6640.0,E,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),01/26/2007,HALFWAY BETWEEN (WB),A,TC,HAN,nan,5208.0,6510.0,W,nan,nan
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),01/26/2007,HALFWAY BETWEEN (EB),A,TC,HAN,nan,5129.0,6410.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),07/13/2023,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,9493.0,7950.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),07/13/2023,1.2 KM WEST OF EXIT 4 (WB) (LOOPS),B,TC,HAN,nan,9137.0,8060.0,W,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),09/28/2022,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,9786.0,8940.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),09/28/2022,1.2 KM WEST OF EXIT 4 (WB) (LOOPS),B,TC,HAN,nan,9645.0,8810.0,W,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),04/21/2021,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,5770.0,6020.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),04/14/2021,1.2 KM WEST OF EXIT 4 (WB) (LOOPS),B,TC,HAN,nan,7080.0,7500.0,W,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),04/25/2019,1.2 KM WEST OF EXIT 4 (WB) (LOOPS),B,TC,HAN,nan,7931.0,8250.0,W,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),04/25/2019,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,7972.0,8300.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),10/26/2017,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,8341.0,7940.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),10/26/2017,1.2 KM WEST OF EXIT 4 (WB) (LOOPS),B,TC,HAN,nan,8307.0,7910.0,W,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),11/06/2014,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,6757.0,6990.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),11/04/2014,1.2 KM WEST OF EXIT 4 (WB) (LOOPS),B,TC,HAN,nan,6901.0,7140.0,W,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),08/08/2013,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,7898.0,6250.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),11/28/2012,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,6317.0,6580.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),11/02/2011,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,6686.0,6940.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),11/09/2009,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,6080.0,6210.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),11/09/2009,1.2 KM WEST OF EXIT 4 (WB) (LOOPS),B,TC,HAN,nan,6022.0,6150.0,W,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),10/20/2008,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,6321.0,6100.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),10/20/2008,1.2 KM WEST OF EXIT 4 (WB) (LOOPS),B,TC,HAN,nan,5812.0,5610.0,W,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),10/24/2007,1.2 KM WEST OF EXIT 4 (EB) (LOOPS),B,TC,HAN,nan,6678.0,6490.0,E,nan,nan
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),10/24/2007,1.2 KM WEST OF EXIT 4 (WB) (LOOPS),B,TC,HAN,nan,6570.0,6390.0,W,nan,nan
101060,101,60,2.33,EXIT 5 (TK 14 INTER/C) TO EXIT 5A (WENTWORTH RD INTER/C),11/22/2023,1.1 KM WEST OF EXIT 5 (WB) (LOOPS),B,VC,HAN,12.0,9414.0,9720.0,W,nan,nan
101060,101,60,2.33,EXIT 5 (TK 14 INTER/C) TO EXIT 5A (WENTWORTH RD INTER/C),11/22/2023,1.1 KM WEST OF EXIT 5 (EB) (LOOPS),B,VC,HAN,24.0,8736.0,9030.0,E,nan,nan
101060,101,60,2.33,EXIT 5 (TK 14 INTER/C) TO EXIT 5A (WENTWORTH RD INTER/C),09/15/2022,1.1 KM WEST OF EXIT 5 (EB) (LOOPS),B,VC,HAN,24.0,10235.0,9030.0,E,nan,nan
101060,101,60,2.33,EXIT 5 (TK 14 INTER/C) TO EXIT 5A (WENTWORTH RD INTER/C),09/15/2022,1.1 KM WEST OF EXIT 5 (WB) (LOOPS),B,VC,HAN,10.0,10674.0,9400.0,W,nan,nan
101060,101,60,2.33,EXIT 5 (TK 14 INTER/C) TO EXIT 5A (WENTWORTH RD INTER/C),12/03/2019,1.1 KM WEST OF EXIT 5 (WB) (LOOPS),B,TC,HAN,nan,8090.0,8700.0,W,nan,nan
